source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
ER Stress,fibroblast,Tgfa,Egfr,2.9453371907053644e-4,0,TGFA_EGFR,Tgfa  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Reserve),Tgfa,EGFR_ERBB2,8.169728698449039e-4,0,TGFA_EGFR_ERBB2,Tgfa  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Late Absorptive,Tgfa,EGFR_ERBB2,2.284328571553787e-4,0,TGFA_EGFR_ERBB2,Tgfa  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Reserve),Areg,Egfr,0.011161745291972908,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Reserve),Areg,Egfr,0.008277497785475933,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Stem (Reserve),Areg,Egfr,0.01181868898054428,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Reserve),Areg,Egfr,0.013963317933677192,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Reserve),Areg,Egfr,0.012266922989750028,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Reserve),Areg,Egfr,0.007656015501728717,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Reserve),Areg,Egfr,0.013085331122710934,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Reserve),Areg,Egfr,0.009221581454041297,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Reserve),Areg,Egfr,0.017199152016143422,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Transit Amplifying,Areg,Egfr,0.0041538336848683036,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Transit Amplifying,Areg,Egfr,0.003074832518026385,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Transit Amplifying,Areg,Egfr,0.004400150084023094,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Transit Amplifying,Areg,Egfr,0.005205696498473716,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Transit Amplifying,Areg,Egfr,0.004568330277296473,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Transit Amplifying,Areg,Egfr,0.002842851467563758,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Transit Amplifying,Areg,Egfr,0.004875649369584392,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Transit Amplifying,Areg,Egfr,0.003427581039804789,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Transit Amplifying,Areg,Egfr,0.006425279810937256,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Stroma),Areg,Egfr,0.005874885715578541,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Stroma),Areg,Egfr,0.004350776698517212,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Stem (Stroma),Areg,Egfr,0.00622262033553167,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Stroma),Areg,Egfr,0.007359344655251306,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Stroma),Areg,Egfr,0.006460006039673135,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Stroma),Areg,Egfr,0.004022920366033397,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Stroma),Areg,Egfr,0.006893699980467305,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Stroma),Areg,Egfr,0.004849191083163955,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Stroma),Areg,Egfr,0.009078876901288394,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Late Absorptive,Areg,Egfr,0.0049141991697665265,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Late Absorptive,Areg,Egfr,0.0036384068507036857,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Late Absorptive,Areg,Egfr,0.005205368473462659,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Late Absorptive,Areg,Egfr,0.006157416523312308,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Late Absorptive,Areg,Egfr,0.005404158238363942,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Late Absorptive,Areg,Egfr,0.003364050354648673,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Late Absorptive,Areg,Egfr,0.005767379078787649,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Late Absorptive,Areg,Egfr,0.004055546288813992,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Late Absorptive,Areg,Egfr,0.007598264442758622,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Secretory,Areg,Egfr,0.006867786804121224,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Secretory,Areg,Egfr,0.005087409775259915,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Secretory,Areg,Egfr,0.007273861252320339,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Secretory,Areg,Egfr,0.008600960172645427,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Secretory,Areg,Egfr,0.0075510458502737205,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Secretory,Areg,Egfr,0.0047043061306783545,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Secretory,Areg,Egfr,0.00805739297232535,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Secretory,Areg,Egfr,0.0056697305098481815,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Secretory,Areg,Egfr,0.01060749936380629,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,ER Stress,Areg,Egfr,0.004157749600482424,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,ER Stress,Areg,Egfr,0.0030777343778762055,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),ER Stress,Areg,Egfr,0.0044042971808550884,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,ER Stress,Areg,Egfr,0.005210598841161022,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),ER Stress,Areg,Egfr,0.0045726351542519465,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,ER Stress,Areg,Egfr,0.0028455350212011677,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,ER Stress,Areg,Egfr,0.004880242422908351,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,ER Stress,Areg,Egfr,0.0034308146588840913,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,ER Stress,Areg,Egfr,0.006431323242511673,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,fibroblast,Areg,Egfr,0.0057206591119059085,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,fibroblast,Areg,Egfr,0.004236390269751248,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),fibroblast,Areg,Egfr,0.00605932069611611,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,fibroblast,Areg,Egfr,0.0071664291865661985,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),fibroblast,Areg,Egfr,0.00629051614292943,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,fibroblast,Areg,Egfr,0.003917119708182776,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,fibroblast,Areg,Egfr,0.006712908222949778,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,fibroblast,Areg,Egfr,0.004721762967199619,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,fibroblast,Areg,Egfr,0.008841287651177249,0,AREG_EGFR,Areg  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Reserve),Areg,EGFR_ERBB2,0.01571655890323052,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Reserve),Areg,EGFR_ERBB2,0.011669215652609075,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Stem (Reserve),Areg,EGFR_ERBB2,0.01663707353551617,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Reserve),Areg,EGFR_ERBB2,0.019638674082904525,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Reserve),Areg,EGFR_ERBB2,0.01726485621144706,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Reserve),Areg,EGFR_ERBB2,0.01079585216220475,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Reserve),Areg,EGFR_ERBB2,0.01841049462136206,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Reserve),Areg,EGFR_ERBB2,0.012995070135642994,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Reserve),Areg,EGFR_ERBB2,0.02415748318362149,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Late Absorptive,Areg,EGFR_ERBB2,0.004442208767344658,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Late Absorptive,Areg,EGFR_ERBB2,0.003288546564120229,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Late Absorptive,Areg,EGFR_ERBB2,0.004705544595095116,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Late Absorptive,Areg,EGFR_ERBB2,0.005566687736579302,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Late Absorptive,Areg,EGFR_ERBB2,0.004885340137960603,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Late Absorptive,Areg,EGFR_ERBB2,0.0030404910109271986,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Late Absorptive,Areg,EGFR_ERBB2,0.005213873304859888,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Late Absorptive,Areg,EGFR_ERBB2,0.0036657224692063987,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Late Absorptive,Areg,EGFR_ERBB2,0.006870259496932353,0,AREG_EGFR_ERBB2,Areg  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Reserve),Btc,Egfr,0.002466684217184587,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Reserve),Btc,Egfr,0.0027494292368424483,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Reserve),Btc,Egfr,0.004824964979595458,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Reserve),Btc,Egfr,0.002973682639719481,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Reserve),Btc,Egfr,0.0015155864628242767,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Reserve),Btc,Egfr,0.0035341830023929944,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Reserve),Btc,Egfr,0.002550457730633944,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Reserve),Btc,Egfr,0.0035331922594122223,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Transit Amplifying,Btc,Egfr,9.129342111338786e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Transit Amplifying,Btc,Egfr,0.001017761502470912,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Transit Amplifying,Btc,Egfr,0.0017884108667205654,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Transit Amplifying,Btc,Egfr,0.0011009297406441207,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Transit Amplifying,Btc,Egfr,5.605907114518712e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Transit Amplifying,Btc,Egfr,0.0013089040339057038,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Transit Amplifying,Btc,Egfr,9.439892129366736e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Transit Amplifying,Btc,Egfr,0.0013085362876349802,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Stroma),Btc,Egfr,0.0012929323383175646,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Stroma),Btc,Egfr,0.0014413298094709092,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Stroma),Btc,Egfr,0.0025318923721499836,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Stroma),Btc,Egfr,0.0015590566866177553,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Stroma),Btc,Egfr,7.940465616183162e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Stroma),Btc,Egfr,0.00185341418755657,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Stroma),Btc,Egfr,0.0013368963224566304,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Stroma),Btc,Egfr,0.0018528937409651527,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Late Absorptive,Btc,Egfr,0.0010806919838455859,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Late Absorptive,Btc,Egfr,0.0012047587635742854,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Late Absorptive,Btc,Egfr,0.0021167025005301653,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Late Absorptive,Btc,Egfr,0.0013031878900613234,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Late Absorptive,Btc,Egfr,6.636460147597033e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Late Absorptive,Btc,Egfr,0.001549311078128812,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Late Absorptive,Btc,Egfr,0.0011174471675085861,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Late Absorptive,Btc,Egfr,0.0015488758924752427,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Secretory,Btc,Egfr,0.0015126261736750515,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Secretory,Btc,Egfr,0.0016861966287989344,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Secretory,Btc,Egfr,0.00296148485257807,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Secretory,Btc,Egfr,0.0018238875363358526,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Secretory,Btc,Egfr,9.290490570938183e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Secretory,Btc,Egfr,0.00216813781331996,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Secretory,Btc,Egfr,0.0015640487771890683,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Secretory,Btc,Egfr,0.0021675291829077376,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,ER Stress,Btc,Egfr,9.137976589906617e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,ER Stress,Btc,Egfr,0.001018723994275238,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,ER Stress,Btc,Egfr,0.0017901008517013594,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),ER Stress,Btc,Egfr,0.0011019707974621324,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,ER Stress,Btc,Egfr,5.611211020412775e-4,0.02,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,ER Stress,Btc,Egfr,0.0013101414966092248,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,ER Stress,Btc,Egfr,9.44882004655096e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,ER Stress,Btc,Egfr,0.0013097734031201722,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,fibroblast,Btc,Egfr,0.0012588381619421268,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,fibroblast,Btc,Egfr,0.001403327941957653,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,fibroblast,Btc,Egfr,0.0024652078952503236,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),fibroblast,Btc,Egfr,0.0015179555698804493,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,fibroblast,Btc,Egfr,7.730976461662066e-4,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,fibroblast,Btc,Egfr,0.0018045670051322646,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Secretory,fibroblast,Btc,Egfr,0.0013016443420694258,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,fibroblast,Btc,Egfr,0.0018040602502462154,0,BTC_EGFR,Btc  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Reserve),Btc,EGFR_ERBB2,0.003485780876858563,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Reserve),Btc,EGFR_ERBB2,0.0038848854721023926,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Stem (Reserve),Btc,EGFR_ERBB2,0.001124386098203787,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Reserve),Btc,EGFR_ERBB2,0.006811718883913028,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Reserve),Btc,EGFR_ERBB2,0.004201360627629233,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Reserve),Btc,EGFR_ERBB2,0.0021425864455266,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Reserve),Btc,EGFR_ERBB2,0.004992103641841904,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Stem (Reserve),Btc,EGFR_ERBB2,0.0036040398982126578,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Stem (Reserve),Btc,EGFR_ERBB2,0.004990706244657658,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Late Absorptive,Btc,EGFR_ERBB2,9.765342416166935e-4,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Late Absorptive,Btc,EGFR_ERBB2,0.0010886564224628049,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Reserve),Late Absorptive,Btc,EGFR_ERBB2,3.144580172383196e-4,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Late Absorptive,Btc,EGFR_ERBB2,0.001912884653392305,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Late Absorptive,Btc,EGFR_ERBB2,0.0011776111391631667,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Late Absorptive,Btc,EGFR_ERBB2,5.99659283951445e-4,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Late Absorptive,Btc,EGFR_ERBB2,0.0014000508490563692,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Secretory,Late Absorptive,Btc,EGFR_ERBB2,0.0010097505195087776,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
ER Stress,Late Absorptive,Btc,EGFR_ERBB2,0.0013996575303036128,0,BTC_EGFR_ERBB2,Btc  - (Egfr+Erbb2),EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 1,Stem (Reserve),Hbegf,Egfr,8.736529736022334e-4,0.03,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Oncogene) 2,Stem (Reserve),Hbegf,Egfr,7.981172968828297e-4,0.02,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Transit Amplifying,Stem (Reserve),Hbegf,Egfr,0.0011723982135853092,0,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Stem (Stroma),Stem (Reserve),Hbegf,Egfr,0.0011684936644119246,0,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Early Absorptive,Stem (Reserve),Hbegf,Egfr,9.124386540955752e-4,0.01,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
Late Absorptive,Stem (Reserve),Hbegf,Egfr,0.001336213339279766,0,HBEGF_EGFR,Hbegf  - Egfr,EGF,Secreted Signaling,KEGG: mmu04012
